episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/default,policy_reward_max/default,policy_reward_mean/default,custom_metrics/Social Welfare (PPO)_mean,custom_metrics/Social Welfare (PPO)_min,custom_metrics/Social Welfare (PPO)_max,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_default_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default/learner_stats/allreduce_latency,info/learner/default/learner_stats/cur_kl_coeff,info/learner/default/learner_stats/cur_lr,info/learner/default/learner_stats/total_loss,info/learner/default/learner_stats/policy_loss,info/learner/default/learner_stats/vf_loss,info/learner/default/learner_stats/vf_explained_var,info/learner/default/learner_stats/kl,info/learner/default/learner_stats/entropy,info/learner/default/learner_stats/entropy_coeff
6775.189627404756,-22.384747554952725,3540.41267226221,40.0,77,7,3080,3080,18480,False,77,1,e3749_00000,4d7a448fd58d428885a9f2cbaa7ae151,2022-03-27_11-10-10,1648375810,62.61440992355347,62.61440992355347,6107,MacBook,127.0.0.1,62.61440992355347,3080,1,-347.6159522094613,4044.2084861507624,590.0687787103685,15770.861101462053,12479.928873663062,20004.14961537412,"[1572.8582174403211, 3105.3107630341874, 4107.509379925461, 6387.2355081961905, 4614.818119124481, 2095.9387182615055, 2721.5837678366806, 3764.6613540947087, 3636.8004884150378, 4560.359187515846, 2706.0128231325384, 3811.5002410277702, 3684.310339884505, 4000.4984281027023, 2823.6100175545175, 3004.0679048710867, 3830.3278958710725, 3202.291738948579, 3229.760908160859, 2666.785673138957, 5128.520849796086, 1053.7835358492348, 520.8365724513752, 2016.0739085278028, 3269.631335096376, 3001.623008245999, 4066.082816322607, 2758.575668257171, 3327.2792436573495, 1212.5368718863924, 6215.721141545881, 4660.537447553461, 4174.887949889444, 5010.321472543203, 3677.677240062161, 3306.331513346067, 3661.6974394567123, 5889.336972997095, 3159.024393522213, 5374.747732204556, 4022.0381760564655, 4632.685451509561, 3785.602401327615, 2524.5383299957743, 2746.8462820703294, 3080.5977448342983, 3672.712450135012, 4890.128738513342, 2954.858915988237, 3420.9163705072615, 2906.379507280234, -22.384747554952725, 3427.8113706465315, 6775.189627404756, 2575.403686559345, 3535.616468236694, 3586.136038011952, 3832.5724274563836, 4308.599809939675, 5166.523577979802, 1930.411276132447, 4925.492243662517, 2130.900506163699, 3743.77859850245, 4419.652320886805, 3620.1204156413187, 2579.397842878545, 3255.917721486669, 707.5479180561455, 5711.029987690115, 5720.186533137312, 3230.5628703318653, 2452.515916884806, 3192.907115914294, 5494.74668102569, 2458.655491293886, 4203.7111098551195]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-112.39153388638003, 854.5360978335285, -134.9049915322768, 666.148219787358, 139.22990529510773, 160.2405199429834, 460.7104292435642, 1578.3449211144084, 518.5781471404111, 792.8687012153882, -106.50852887695712, -138.68290680262743, 2081.885318236094, 314.6634117598226, 904.9489928996454, 314.15654373172924, -169.3627135259691, 661.21782682414, 431.84788976059946, 2535.626827052672, 1746.2258716416113, 1888.0916227066946, -116.21140467780398, -98.34529828758588, 1763.2261106029, 1161.8077018244342, 858.1100292046468, 1109.097584766145, -137.8281733235247, -139.59513395012124, 521.5654737408375, 457.69609079621523, -165.4192721439056, 1535.701820776989, -95.08593363626207, -158.5194612723687, 993.5822090985962, 427.6250912445085, 715.1737955269568, 838.6073699762181, -105.98848601896972, -147.41621199063093, 726.4427972063404, 561.752866296249, 1375.1889174983348, 1435.851710580587, -142.67820067857795, -191.89673680822443, 1175.0347660931734, 1373.933297140032, 1089.8688264746643, 111.92824468180889, -72.96696198486038, -40.997683989780256, 607.1542509158509, -58.78918515786617, 2122.716106652409, 2086.6241503323017, -289.48051876072003, 92.13438353387258, 2176.1541270912344, 48.63408458938261, 57.260978295612624, 630.1314792792386, -147.0338414984604, -59.13400462447008, 137.45528112383863, 1333.5919545135491, 2365.985907367148, 401.6092092250729, -122.64420267806216, -304.49790852377595, 220.38044062225805, 514.6843946762853, 244.07436059163433, 2241.1657550082314, -17.78768134576744, 481.7930703318631, 278.7516817904294, 202.83859708259294, 2217.2429292109236, 1044.0242716836128, 465.58454545585977, -207.94359712071557, 1730.49910535335, 755.7284631716747, 106.64360898364785, 339.28966220123294, -235.1999525193583, 126.64913036397023, 1629.8798550855563, 661.2632947374377, 339.0102738518058, 896.9022485002594, -211.24807561466883, -311.7396916893044, -3.177961377156862, 149.96698950161937, 1843.19560540294, 1814.5177351723078, 292.13922141491884, -266.3136942435556, -111.53953812292235, 2526.246732976877, 52.018508006461474, 1199.4906183895728, -248.40323324411924, -215.52134905728983, 1887.5964442713798, -42.93023319960197, 1469.7123832523991, 270.1952111797216, -120.12081835955311, -234.69207898348708, 843.5393474444242, 1386.8570380758379, 513.0938674876734, 128.0767519632995, -161.39481513574773, -43.38651669653017, 1112.294406442692, 908.4045301713936, 2468.328435877731, 898.7801042249101, -153.72308986420362, -105.56353705643713, -69.93176060179157, 1159.791532633435, 48.74628020322679, -148.49885949964107, -146.09926624377206, 209.775609357778, -240.45746165987282, -116.56774092746966, 88.14631024786036, 934.9334253873142, -36.332069022233355, -108.88589157422395, 1592.2011813763015, 119.24958730409372, -135.6552795729303, 373.9960697358602, 114.63793319280211, -48.35558350832446, 1873.4072205532334, 706.5312346559781, 788.4153320367562, 256.2153240078925, -225.0847914028861, -129.8529847545983, 531.9791121613619, 566.1999619542067, 1362.2903562989168, 770.5757447871677, -67.4085913350874, -162.01357562056643, 1140.387188898404, 159.94362508818708, 2127.1659340580395, -237.80433160335073, -135.4600050902187, 1011.850404971547, 1360.3950987919834, 816.4618121525104, 815.8162360368785, 89.40131754760064, -32.66054363714845, -290.83825263465513, 292.8103688311011, 97.5505100968222, 2050.7493212156337, 1141.7839308847006, -240.46633802003936, -15.148549350867924, 941.5006503331202, 331.5082672913203, -14.5196888195117, 424.20046031875046, -175.59353369064732, -294.55928354663956, 430.4538104167505, 2762.8528151039504, 2616.094230994501, 465.3703330322273, 135.76641189622597, -194.8164598977735, 872.5744442470614, 2372.1585571883907, 605.2959435525889, 950.6437063073465, -158.99125425216837, 18.85605051024212, 1623.0165582602044, 435.29938158831067, 2207.7128075321916, 50.10537924439372, -16.02657211130989, -125.21960462434717, 87.38016647261367, 1748.0060228932848, 1160.070259601504, 2365.6293812750882, -145.81720704294895, -204.947150656338, 404.2166282939779, 1179.658450210888, 1563.2435567592552, 428.31142407511345, 155.42622063056604, -53.17903990763864, 453.7769783913193, 383.38230275087335, 832.7796030120141, 488.09387939248336, 1257.4600634354588, -109.16131363608237, 232.78429739065865, -51.909660459756054, -6.091716516824135, 3537.364023784725, 57.642158964517066, -108.0916637066074, 351.84568398734905, 2053.0751044971503, 3826.702156550629, 48.869097894063586, -88.12478029811015, -303.03028963398623, 1763.2480646357362, 794.4144681832754, 219.1411415632577, 195.68248977095615, -157.99846577573638, 344.5366951447246, 2923.9944371326064, 824.27055090045, -49.44380536320986, 848.6859118077515, -115.21573522712715, 942.4563729540853, 146.56925082476675, 3125.576985110037, 539.9829728584666, 588.0818550290072, -164.1811565611768, -213.9917312046337, 233.56594851891884, 1629.713060682158, 2506.366701878301, 507.9747104432183, -116.87578615139502, -128.05918386164026, 1175.8521145727511, 832.4038479542131, 174.98575914710702, 1739.9785300336437, -59.28208180816195, -78.3357685719374, -53.09416395516133, 443.7541655058394, 82.39931851658149, 2482.1406457697185, -157.12001848068172, -273.5416173605221, 121.95346895713506, 720.7427944836489, 320.1744971055182, 1959.457045457432, -93.78126698340367, -281.70025695000135, 282.460426237999, 63.771257815451804, 624.402311671471, 2260.0589695834437, 59.62538152144583, -209.72060199551288, 373.6657402594016, 1440.4616552008113, 256.58906525589, 1614.868727768534, 213.1749167022178, -226.04765505184304, 6.446112859133251, 1491.8162922492236, 1477.1622002255574, 1852.8854953136233, 8.087855131077688, 53.73078273472752, 529.3803645138846, 1023.8907098925522, 230.39865637162586, 1461.2325332157764, -132.2175640897764, -157.825783915825, 1070.6483071695666, 374.9590351524331, 1251.7339734976485, 284.58228039351354, 722.1907046706314, -283.19793037653227, 1311.9905678031814, 494.0903947228622, 740.5002240373564, 753.6461370473423, -131.09046829245204, -262.75734803805665, -187.51879357108618, -116.66344880682189, 302.45788563439544, 375.5143586104891, -48.55879721246797, -347.6159522094613, 1178.8293555436148, 47.319119776189304, 398.9905748332368, 2242.1613342678497, -304.2670437592417, -135.2219700151175, 2356.548782214249, 2016.806082342133, 2333.7346880448313, -96.12360272351572, 144.5414788745147, 19.68219865254315, 399.5482031785032, -248.52065431465098, 1171.8261088287384, 1288.2792848018823, 52.158429381022046, -87.88768531614991, 355.3217647130902, 1843.706664455716, -195.90432450056508, 411.7421169759813, 995.2190808702451, 125.53116572222605, -42.65341893174866, 1619.212467941834, 796.6821267961003, 994.8318734587185, 251.63661799563818, -33.57362924859028, 604.9651949629076, -42.72269493391833, 161.98421727766947, 2132.9747198769533, -161.37328993923262, 1136.7442802120052, 697.9363958575667, 1920.754270062344, 1208.042479038049, 644.8990574686333, 13.45420755323699, -176.4866000401546, 4044.2084861507624, -228.82640868136644, 158.71399687370499, 1416.4124350118318, -105.02016201726377, -118.96476935786646, -97.53442923518553, 263.35167130686824, 523.0725214848937, 1765.5823220485956, -324.9322856033795, -199.12852386934554, 2070.1791108324387, 1106.174532181663, 85.63834291373033, 1902.8149737777696, 11.951164297670857, -251.265880340757, -118.92915871190931, 907.1593965528608, -153.3960159627263, 1178.9136334656348, 410.51079759448197, -93.35814677464285, 1032.5576919031291, 185.4994268029485, 933.6272760582771, 1927.0347033285366, -109.84087958799202, -225.0996200024479, 684.0649694491447, 1638.4540388596527, 2130.3506288431668, 132.9685246167531, -112.17455634670159, -54.01128453521107, 1760.4240735230437, 100.32618372250349, 1875.1183762691392, -155.46780790222326, 20.015371799875695, 19.704218228979634, 1129.0549956139716, 1461.4042461062916, 89.19359688014075, 69.79912405681964, -2.713866182719194, -167.34025359595955, 1387.0109952683904, 595.3380461221512, 1582.028706429853, -97.54328633312016, -81.78946918555606, -129.12727081505014, 86.57186215979254, 158.5301204135963, -161.7852430204813, 456.95728499037943, -74.19651821506582, 241.47041172792436, 215.82449521581535, 1323.3873205672219, 2091.6413300604463, 2104.7065833304605, -194.15667897838003, 169.6269374945517, 2471.4702091253375, -133.36631988819173, 1118.4202072563462, 2434.4905896330406, -144.93129413488634, -25.89685885433581, 810.482899844117, 201.08598672901047, 712.454804571661, 1895.4083941486351, -179.1096831326493, -209.75953182890876, 382.89713661262226, 785.1000913728378, 1467.4545911379694, -85.58146119955077, -67.11290062951258, -30.241540409560102, 1776.8418999171765, -105.6641401126007, 1701.377812084905, 178.52347734904762, -152.21283817594986, -205.95909514828386, 456.43218144392534, 1055.5859707517197, 2658.3500889083234, 1253.7033290950737, 107.50686728792485, -36.83175646127826, -275.28836433887085, 918.0426520190607, 1723.6302155340284, 277.28564093420937, -156.28204647129107, -28.7326063832505, 1524.518711224085, 1663.3480584383617, 1075.0060281767587, -55.57804632443067, -165.95380192022546, 162.37016026056995]",3.405890265521317,1.7366312760383058,0.2500483392703714,103.75625391318488,0.0,49053.648,62.788,2.783,1106695.478,13481.81,228.456,8.423,3080,18480,3080,3080,18480,77.87058823529412,73.96705882352941,0.0,0.19999999999999998,0.00010000000000000002,106745.12998052526,-0.025236531658339556,106745.16806948626,0.0019220466691034811,0.01842471145278131,1.573843663820514,0.009999999999999998
